"","denial","adversary","esca_scaled","esca_scaled_wa","MA_scaled","GovTrust","NewsTrust","IntTrust","NC_scaled","Military.Service","Read.FP","reputation_scaled","ambiguity","insulting","war","airstrike","sanctions","diplomacy","age","male","hhi","white","black","education","republican","democrat"
"615",0,1,68.5300791527595,74.9840325630352,-1.77674345969498,4,4,4,0.0261649645742542,0,5,67.0393562367572,4,2,1,4,5,5,71,1,10,1,0,6,0,1
"616",0,1,38.3447574415885,33.4952670347536,-1.2404402057454,3,4,3,-0.731418127460218,1,4,16.8804085035061,3,1,1,1,4,4,48,0,14,1,0,4,0,1
"617",1,1,61.5244793588742,70.1704763025572,3.11245861421559,1,1,2,-0.484153804723706,0,4,100,3,5,2,5,3,4,49,1,3,1,0,6,1,0
"618",1,1,31.9023292754289,26.0118887974447,-3.18103145834829,1,1,3,-1.1540520812377,1,4,50,3,1,1,1,3,4,69,1,6,1,0,4,0,0
"619",1,1,56.3644169268284,57.4380701954014,-1.77674345969498,2,2,2,0.361114102831249,0,4,58.5196781183786,3,3,2,3,4,4,66,0,1,1,0,3,0,1
"620",0,1,81.3644169268284,82.4380701954014,-1.77674345969498,4,4,4,-0.396468989203223,0,5,41.6392696148725,3,3,3,4,5,5,19,1,21,1,0,4,0,1
"621",1,1,68.6080903920907,75.0293406049427,-0.683312689007705,2,1,4,-0.396468989203223,0,5,66.6392696148725,3,4,2,4,5,4,23,1,2,1,0,4,0,1
"622",0,1,74.3313244518622,85.0919247352676,0.635564107663123,5,4,3,0.783748056608727,0,3,100,4,5,1,5,5,5,65,1,3,1,0,2,0,1
"623",0,1,100,100,3.42331584218162,4,2,2,0.361114102831249,0,1,100,4,5,5,5,5,5,46,0,14,1,0,4,1,0
"624",1,1,50.0252592791252,53.7563594211258,-2.15218762685538,1,3,1,-0.819102942980701,0,3,66.4803218816214,3,1,2,3,4,3,62,0,7,1,0,4,1,0
"625",1,1,44.1460027406912,43.603159206986,-1.77674345969498,2,3,4,-0.731418127460218,0,4,41.6392696148725,2,3,1,2,4,4,68,1,1,1,0,4,0,0
"626",1,1,50,50,0.635564107663123,3,3,2,0.361114102831249,0,1,50,3,2,3,3,3,3,29,0,9,0,0,4,1,0
"627",0,1,68.5300791527595,74.9840325630352,-0.211596374252489,2,1,3,-0.0615198509462284,0,5,100,4,4,1,4,5,5,54,0,20,1,0,6,1,0
"628",0,1,38.3447574415885,33.4952670347536,-0.211596374252489,3,2,2,-0.396468989203223,0,3,83.1195914964939,4,1,1,1,4,4,27,1,6,0,1,3,0,1
"629",1,1,61.5497386379993,73.9268357236831,0.881834396434787,4,3,4,0.361114102831249,1,3,50.2411388886337,3,4,1,5,4,4,64,0,3,1,0,5,1,0
"630",1,1,62.7815858138628,61.1650890115845,-1.30502714493976,4,1,4,-0.0615198509462284,1,2,58.5196781183786,3,4,3,3,4,4,74,1,20,1,0,6,0,0
"631",0,1,50.0252592791252,53.7563594211258,1.01100827482352,2,1,3,0.361114102831249,0,3,75.2411388886337,3,2,2,3,4,3,19,0,1,1,0,4,1,0
"632",1,1,38.3447574415885,33.4952670347536,-1.77674345969498,3,3,4,0.0261649645742542,0,4,33.5196781183786,2,1,1,1,4,4,51,1,20,0,0,6,1,0
"633",1,1,93.5828311129656,96.2729811838169,2.57615536026601,2,2,2,-0.396468989203223,1,2,100,3,4,4,5,5,5,70,1,1,1,0,2,1,0
"634",1,1,31.4676874452848,36.2397376584348,-0.147009435058123,2,2,3,-0.819102942980701,0,4,25.2411388886337,3,2,1,2,4,2,22,0,6,0,0,2,1,0
"635",0,1,93.5828311129656,96.2729811838169,3.42331584218162,4,4,4,0.361114102831249,0,4,100,4,4,4,5,5,5,55,0,5,0,1,5,0,1
"636",0,1,0,0,0.324706879697093,4,3,4,-0.0615198509462284,0,1,58.3607303851275,4,3,1,1,1,1,29,0,1,0,0,1,0,0
"637",0,1,81.3644169268284,82.4380701954014,0.635564107663123,5,4,4,0.273429287310766,1,3,91.4803218816214,3,4,3,4,5,5,60,1,5,0,1,5,0,1
"638",1,1,43.5828311129655,46.2729811838169,1.07559521401789,1,1,3,0.361114102831249,0,1,41.4803218816214,3,3,2,3,3,3,38,1,10,1,0,2,1,0
"639",0,1,36.0645782496049,51.6419657424215,3.42331584218162,1,1,1,0.361114102831249,1,5,100,4,5,2,5,2,1,74,1,19,1,0,4,1,0
"640",0,1,68.5828311129656,71.2729811838169,0.946421335629153,3,3,3,0.273429287310766,0,1,66.8804085035062,3,3,3,4,4,4,51,1,13,0,0,6,0,0
"641",1,1,51.1263432554513,44.6603560463381,-0.211596374252489,2,3,1,0.273429287310766,0,4,0,3,2,1,1,5,5,28,1,20,1,0,6,0,1
"642",0,1,37.2689327443875,46.3476298306671,-1.36961408413413,3,2,3,-0.396468989203223,0,5,25.4000866218848,3,3,1,3,4,2,29,0,14,0,1,6,0,1
"643",0,1,44.6839150892917,37.1769778090292,-2.70931514359307,3,3,3,-0.396468989203223,0,3,8.51967811837861,4,3,1,1,4,5,31,0,20,0,0,7,0,1
"644",1,1,43.5828311129655,46.2729811838169,1.01100827482352,3,1,4,0.361114102831249,0,4,75.2411388886337,3,3,2,3,3,3,23,0,4,1,0,2,1,0
"645",1,1,62.7563265347377,57.4087295904587,-0.297007576234967,3,1,4,0.361114102831249,0,4,75,3,4,4,3,3,4,53,1,10,1,0,5,1,0
"646",0,1,44.1207434615661,39.8467997858601,-1.77674345969498,1,1,2,0.361114102831249,0,5,49.8410522667489,3,2,2,2,3,4,39,1,11,1,0,7,1,0
"647",1,1,25.5631716277257,22.3301780231691,-3.40647748433184,1,2,3,0.273429287310766,1,4,17.0393562367572,2,2,1,1,3,3,33,1,12,1,0,8,1,0
"648",1,1,74.3313244518622,85.0919247352676,-1.40129929253458,3,3,4,0.0261649645742542,0,5,100,3,1,1,5,5,5,52,1,5,1,0,6,0,1
"649",1,1,75,75,-0.147009435058123,2,2,2,0.361114102831249,0,4,67.0393562367572,3,3,4,4,4,4,40,1,12,1,0,4,0,0
"650",0,1,74.9472480397939,78.7110513792183,0.635564107663123,2,1,2,0.361114102831249,0,5,59.1609036288971,3,5,2,4,5,5,24,1,13,1,0,6,1,0
"651",1,1,93.5575718338404,92.516621762691,-0.0824224958637566,3,2,2,0.361114102831249,0,3,83.7608170070123,3,4,5,5,4,5,34,1,14,1,0,4,1,0
"652",1,1,69.2240139800224,68.6484672488935,0.881834396434787,2,1,4,0.0261649645742542,0,4,17.0393562367572,3,5,3,3,5,4,60,1,10,1,0,4,1,0
"653",0,1,75,75,1.48272458957873,2,2,4,-0.396468989203223,0,4,66.8804085035062,3,4,4,4,4,4,58,1,21,1,0,6,0,0
"654",0,1,50.5884309068508,51.0865374442949,1.10728042241834,3,2,1,-0.484153804723706,0,3,50,4,4,1,2,5,4,40,0,4,0,1,2,0,0
"655",0,1,100,100,2.01902784352832,3,1,2,0.696063241088244,0,2,91.6392696148725,3,5,5,5,5,5,29,1,4,1,0,2,1,0
"656",0,1,74.9472480397939,78.7110513792183,0.570977168468757,4,2,4,-0.0615198509462284,1,3,58.5196781183786,4,4,2,4,5,5,75,1,4,1,0,5,1,0
"657",1,1,44.1460027406912,43.603159206986,0.700151046857489,2,2,4,-0.396468989203223,0,4,66.4803218816214,3,3,1,2,4,4,64,1,14,1,0,2,0,1
"658",0,1,12.8343377740689,7.4540376323662,1.48272458957873,2,1,2,-0.0615198509462284,1,4,58.5196781183786,4,4,3,1,1,1,32,1,7,1,0,6,1,0
"659",1,1,25.5631716277257,22.3301780231691,-1.77674345969498,4,4,4,-0.396468989203223,0,5,8.36073038512754,2,2,1,1,3,3,29,1,9,1,0,6,0,1
"660",1,1,31.3391576477032,28.6817107742756,-1.61588437290579,2,1,4,-0.819102942980701,0,2,50,2,1,2,2,2,3,28,0,10,0,0,6,0,1
"661",1,1,74.6433694091871,85.2731569028976,3.11245861421559,4,3,5,0.273429287310766,0,4,50.5590343551358,4,5,5,5,5,1,42,1,1,0,0,2,1,0
"662",0,1,49.5148396116056,52.7151300187384,-1.77674345969498,2,2,2,0.0261649645742542,0,4,58.5196781183786,4,5,5,4,2,1,41,1,2,0,1,4,0,1
"663",1,1,50,50,-0.147009435058123,4,4,4,0.361114102831249,0,5,58.7608170070123,3,3,3,3,3,3,44,1,19,1,0,4,0,1
"664",0,1,100,100,3.11245861421559,4,4,3,1.11869719486572,0,4,75.6412255105185,4,5,5,5,5,5,38,1,13,1,0,4,0,1
"665",0,1,68.0449187643651,77.6991625817737,0.700151046857489,3,1,4,0.696063241088244,0,4,50.5590343551358,4,3,3,5,4,3,23,1,5,1,0,4,1,0
"666",1,1,62.7815858138628,61.1650890115845,0.635564107663123,2,1,2,-0.0615198509462284,0,5,25.4000866218848,3,3,3,3,4,4,49,0,9,0,0,2,0,0
"667",0,1,44.1460027406912,43.603159206986,-2.70931514359307,2,2,2,-0.0615198509462284,0,4,33.3607303851275,4,3,1,2,4,4,26,0,15,0,0,7,0,1
"668",0,1,74.9472480397939,78.7110513792183,1.79358181754476,5,5,4,0.361114102831249,1,5,67.2804951253909,3,3,2,4,5,5,60,1,19,1,0,7,1,0
"669",1,1,31.4676874452848,36.2397376584348,1.79358181754476,2,1,2,0.0261649645742542,0,5,16.8804085035061,3,3,1,2,4,2,45,1,5,1,0,2,0,0
"670",1,1,19.2240139800224,18.6484672488935,0.228434732102273,2,1,3,-0.484153804723706,0,5,50.4000866218848,3,2,1,1,3,2,32,0,4,0,0,5,0,1
"671",0,1,44.1460027406912,43.603159206986,-2.08760068766101,3,3,3,-0.0615198509462284,0,3,25.1589477332511,3,1,1,2,4,4,33,0,9,0,1,2,0,0
"672",0,1,50.5884309068508,51.0865374442949,3.11245861421559,5,5,5,1.11869719486572,0,4,57.9606437632428,4,5,1,2,5,4,35,1,23,1,0,7,0,1
"673",1,1,50.5884309068508,51.0865374442949,1.95444090433395,1,2,2,-0.0615198509462284,0,5,25.5590343551358,3,2,1,2,5,4,37,1,23,1,0,8,1,0
"674",1,1,12.7815858138628,11.1650890115845,1.48272458957873,4,2,4,0.273429287310766,0,3,58.1195914964939,2,4,1,1,2,2,50,1,21,1,0,6,0,1
"675",1,1,24.3840764120683,31.3808733560493,-3.40647748433184,1,1,5,-0.396468989203223,0,1,66.4803218816214,2,3,1,3,2,2,34,1,1,0,0,2,0,1
"676",0,1,80.7484933388966,88.8189435514507,0.700151046857489,4,4,3,-0.396468989203223,0,5,66.8804085035062,4,2,2,5,5,5,63,1,2,1,0,2,0,1
"677",0,1,25.3566305908129,14.7268430971024,-1.14416805815058,1,1,3,-0.819102942980701,0,5,16.4803218816214,3,2,1,1,1,5,58,0,6,1,0,4,0,0
"678",0,1,56.2864056874971,57.3927621534939,-1.61588437290579,3,2,4,-0.0615198509462284,0,5,100,4,3,1,3,4,5,49,1,18,1,0,7,0,1
"679",1,1,31.9023292754289,26.0118887974447,2.32988507149435,3,4,4,-0.396468989203223,0,3,33.5196781183786,3,2,1,1,3,4,61,0,14,0,1,4,0,1
"680",1,1,50.4851603883944,47.2848699812616,-1.61588437290579,3,3,4,0.0261649645742542,0,4,24.8410522667489,3,2,1,2,4,5,32,0,18,0,0,7,0,1
"681",0,1,62.7288338536568,64.8761403908029,-0.147009435058123,3,3,4,-0.396468989203223,0,4,75,4,1,1,3,5,5,67,1,8,1,0,6,0,1
"682",1,1,30.8265045782279,38.8642515933582,-0.994169916973735,3,4,4,-0.819102942980701,0,3,50,3,2,1,3,3,2,23,1,8,0,0,2,0,0
"683",0,1,56.3896762059535,61.1944296165273,-2.55931700241623,3,4,5,-0.396468989203223,0,3,8.51967811837861,4,2,1,3,5,4,21,1,19,1,0,4,0,1
"684",0,1,81.3391576477032,78.6817107742756,1.79358181754476,3,4,3,0.361114102831249,0,4,83.5196781183786,4,4,4,4,4,5,48,1,19,0,0,5,0,1
"685",1,1,81.3644169268284,82.4380701954014,2.57615536026601,1,1,1,0.273429287310766,0,5,91.8804085035061,4,5,3,4,5,5,36,1,6,1,0,2,1,0
"686",1,1,93.5828311129656,96.2729811838169,2.57615536026601,4,4,1,0.361114102831249,0,5,58.7608170070123,3,5,4,5,5,5,26,1,13,0,0,6,1,0
"687",1,1,50,50,-0.457866663024153,3,3,3,-0.819102942980701,0,3,50,4,4,3,3,3,3,25,1,1,0,1,2,0,1
"688",0,1,37.7815858138628,36.1650890115845,-0.457866663024153,2,2,3,-0.396468989203223,0,2,8.36073038512754,3,2,2,2,3,3,26,1,10,1,0,6,0,0
"689",0,1,80.7484933388966,88.8189435514507,0.228434732102273,2,1,1,-0.396468989203223,1,4,100,4,5,2,5,5,5,42,1,13,0,0,5,1,0
"690",1,1,62.1656622259311,67.5459623676338,0.0992608537135411,2,1,2,0.0261649645742542,1,4,50.4000866218848,3,4,2,4,4,4,50,1,20,1,0,7,0,1
"691",1,1,24.9219887606688,24.9546919580925,-1.84133039888935,1,2,3,-0.0615198509462284,0,2,17.0393562367572,3,1,1,2,2,3,36,0,5,0,0,2,1,0
"692",0,1,87.1656622259311,92.5459623676338,3.42331584218162,4,2,2,0.361114102831249,0,4,75.1589477332511,4,5,3,5,5,5,63,1,22,1,0,6,0,0
"693",1,1,NA,NA,0.700151046857489,4,4,3,-0.396468989203223,0,5,58.2785392297449,3,3,1,NA,4,5,48,1,21,1,0,4,0,1
"694",0,1,62.7815858138628,61.1650890115845,-0.929582977779368,3,3,3,0.0261649645742542,0,3,33.5196781183786,4,4,3,3,4,4,44,1,13,0,1,6,0,0
"695",0,1,44.0427322222348,39.8014917439526,-2.08760068766101,4,3,5,-0.396468989203223,0,3,0,3,3,1,2,3,5,24,1,9,1,0,6,0,1
"696",1,1,12.7815858138628,11.1650890115845,-0.704136951795817,4,1,2,0.361114102831249,0,4,33.5196781183786,2,3,1,1,2,2,58,1,21,1,0,7,0,1
"697",0,1,68.5828311129656,71.2729811838169,-0.683312689007705,2,1,2,-0.484153804723706,0,2,58.3607303851275,3,4,3,4,4,4,32,1,13,0,0,8,0,0
"698",1,1,31.9023292754289,26.0118887974447,-0.929582977779368,1,1,2,0.361114102831249,1,4,25.2411388886337,3,1,1,1,3,4,23,0,4,1,0,2,1,0
"699",0,1,44.7871856077481,40.9786452720625,-0.929582977779368,4,4,4,1.11869719486572,0,4,100,4,5,1,1,5,4,53,0,9,1,0,2,0,0
"700",1,1,37.2436734652623,42.5912704095413,-0.994169916973735,1,1,4,-0.484153804723706,0,4,33.5196781183786,3,2,2,3,3,2,21,0,20,1,0,1,0,1
"701",1,1,37.2184141861372,38.8349109884155,0.700151046857489,3,4,4,-0.0615198509462284,0,1,32.9606437632428,3,1,3,3,2,2,18,0,1,0,0,2,0,0
"702",0,1,93.5828311129656,96.2729811838169,3.42331584218162,2,1,4,0.696063241088244,1,3,75.6412255105185,4,5,4,5,5,5,63,1,21,1,0,7,1,0
"703",0,1,12.8343377740689,7.4540376323662,-1.77674345969498,2,1,3,-0.396468989203223,1,4,58.5196781183786,4,3,3,1,1,1,26,1,6,0,1,6,1,0
"704",1,1,0,0,-1.17585326655103,2,4,5,-0.731418127460218,0,3,17.0393562367572,3,1,1,1,1,1,26,1,5,0,0,6,0,0
