,denial,adversary,esca_scaled,MA_scaled,GovTrust,NewsTrust,IntTrust,NC_scaled,Military.Service,Read.FP,reputation_scaled,ambiguity,insulting,war,airstrike,sanctions,diplomacy,age,male,hhi,white,black,education,republican,democrat
1221,0,0,74.94724804,2.265298132,4,2,4,0.696063241,0,4,42.28049513,4,4,2,4,5,5,63,1,4,1,0,4,1,0
1222,0,0,75.56317163,-0.994169917,1,1,2,-0.819102943,0,1,16.8804085,4,2,3,3,5,5,31,0,13,1,0,5,0,1
1223,1,0,25.07801124,NA,5,NA,5,-0.819102943,0,4,24.59991338,2,1,3,2,2,1,35,0,18,1,0,7,0,1
1224,1,0,25,-0.211596374,4,2,2,0.361114103,0,1,50,3,3,2,2,2,2,59,1,1,0,0,4,0,1
1225,1,0,56.90232928,0.635564108,4,3,3,-0.061519851,0,4,75,3,4,2,2,4,5,64,0,2,1,0,6,0,0
1226,0,0,50.48516039,-1.240440206,1,1,4,-1.154052081,0,1,33.76081701,4,1,1,2,4,5,30,0,14,1,0,8,0,1
1227,1,0,44.14600274,0.861010134,4,2,4,0.361114103,0,4,16.8804085,3,2,1,2,4,4,44,0,16,1,0,6,0,1
1228,1,0,12.14040295,0.881834396,5,2,5,0.361114103,0,5,50.80017324,3,4,1,2,1,2,49,1,5,1,0,4,1,0
1229,0,0,56.36441693,0.635564108,4,2,4,0.696063241,0,3,66.8804085,4,3,2,3,4,4,26,0,18,1,0,5,1,0
1230,1,0,38.34475744,1.793581818,4,4,4,-0.396468989,0,5,83.51967812,3,4,1,1,4,4,47,1,3,1,0,5,0,0
1231,1,0,31.90232928,0.881834396,2,1,2,-0.396468989,0,4,33.51967812,3,3,1,1,3,4,72,0,8,1,0,6,1,0
1232,1,0,19.22401398,1.793581818,4,3,2,-0.061519851,0,2,66.48032188,3,3,1,1,3,2,46,0,14,0,1,5,0,1
1233,1,0,6.442428166,-1.615884373,4,4,4,-0.396468989,0,3,0,2,1,1,1,2,1,40,0,9,1,0,7,0,1
1234,0,0,87.78158581,1.48272459,2,1,2,0.026164965,0,1,67.03935624,4,4,4,4,5,5,55,0,7,1,0,3,0,1
1235,1,0,44.68391509,-3.556475626,1,1,1,-0.819102943,0,4,0,3,1,1,1,4,5,31,1,9,1,0,6,0,0
1236,0,0,37.78158581,-0.522453602,4,2,4,-0.061519851,0,3,33.76081701,3,2,2,2,3,3,26,0,4,1,0,2,0,1
1237,0,0,100,0.32470688,2,1,2,-0.061519851,NA,4,58.91976474,4,5,5,5,5,5,72,1,5,1,0,4,0,1
1238,1,0,68.50481987,1.41813765,3,1,1,0.361114103,1,5,83.1195915,3,3,2,4,4,5,46,1,11,1,0,2,1,0
1239,0,0,56.92758855,-2.087600688,2,1,4,-0.819102943,0,4,41.8804085,4,2,1,2,5,5,62,0,6,1,0,6,1,0
1240,0,0,100,-0.61872575,4,3,2,-0.061519851,1,4,75.64122551,4,4,5,5,5,5,28,1,12,1,0,6,0,1
1241,0,0,87.78158581,1.41813765,5,3,4,0.361114103,0,3,50,4,4,4,4,5,5,76,0,2,1,0,5,0,1
1242,1,0,51.12634326,0.881834396,1,1,2,0.696063241,0,1,33.91976474,3,4,1,1,5,5,70,0,14,1,0,4,1,0
1243,1,0,38.42276868,-2.313046714,2,1,1,-0.484153805,0,5,50,3,3,2,1,4,3,38,0,4,1,0,4,0,1
1244,0,0,93.58283111,0.881834396,2,2,3,0.361114103,1,4,100,4,5,4,5,5,5,71,1,13,0,0,5,0,1
1245,1,0,37.88485633,-2.087600688,2,1,2,-0.061519851,0,3,100,3,2,2,2,4,2,47,1,9,0,1,2,0,1
1246,1,0,0,-4.339049168,4,4,4,-0.396468989,0,1,50.24113889,2,2,1,1,1,1,59,0,9,1,0,6,0,1
1247,0,0,93.58283111,1.48272459,2,2,4,0.696063241,NA,5,50,4,5,4,5,5,5,41,1,4,1,0,4,1,0
1248,1,0,11.6024906,-0.457866663,2,3,4,0.361114103,0,3,100,3,4,1,3,1,1,71,1,12,1,0,4,0,1
1249,0,0,87.78158581,1.48272459,4,2,4,-0.396468989,0,3,75.40008662,4,4,4,4,5,5,67,0,7,1,0,8,1,0
1250,0,0,75.56317163,-1.401299293,2,1,2,-0.396468989,0,4,66.72146077,3,3,3,3,5,5,40,1,10,1,0,4,0,0
1251,1,0,56.92758855,0.099260854,4,3,4,0.361114103,0,5,33.51967812,3,3,1,2,5,5,65,0,15,1,0,6,0,1
1252,1,0,49.92198876,-1.77674346,4,3,4,-0.061519851,0,1,41.8804085,3,2,2,3,3,4,25,1,8,1,0,2,0,0
1253,0,0,87.16566223,1.858168757,4,3,2,0.448798918,0,2,100,4,5,3,5,5,5,60,0,4,1,0,2,0,1
1254,0,0,50.48516039,-1.77674346,3,3,4,-0.484153805,0,3,0,4,1,1,2,4,5,20,0,1,1,0,4,0,1
1255,0,0,50.02525928,0.635564108,4,2,3,-0.396468989,0,2,58.36073039,3,3,2,3,4,3,51,0,1,1,0,4,1,0
1256,1,0,NA,0.099260854,3,3,2,-0.061519851,0,4,33.36073039,2,2,1,NA,2,1,30,1,7,1,0,2,0,0
1257,0,0,75.56317163,-0.050737287,2,2,1,0.696063241,1,5,41.8804085,4,2,3,3,5,5,78,1,8,1,0,4,1,0
1258,1,0,44.04273222,2.57615536,1,1,3,-0.061519851,0,4,75.24113889,3,4,1,2,3,5,54,0,21,1,0,6,1,0
1259,0,0,93.58283111,-0.554138811,4,4,2,-0.396468989,0,5,58.76081701,4,4,4,5,5,5,46,1,22,1,0,8,0,1
1260,0,0,93.58283111,3.423315842,2,1,2,0.361114103,0,2,66.8804085,4,3,4,5,5,5,52,0,5,1,0,4,1,0
1261,1,0,NA,-0.994169917,3,3,4,0.026164965,0,5,16.48032188,3,4,NA,NA,NA,4,41,0,1,0,1,6,0,1
1262,0,0,87.16566223,3.112458614,1,1,2,0.361114103,1,5,100,3,4,3,5,5,5,44,1,8,1,0,4,1,0
1263,1,0,87.16566223,0.946421336,3,2,2,0.361114103,0,4,100,4,5,3,5,5,5,57,1,6,1,0,5,1,0
1264,1,0,74.38407641,0.700151047,4,2,4,0.361114103,0,2,50.24113889,3,1,3,5,4,4,41,0,3,1,0,3,0,1
1265,0,0,68.58283111,-0.082422496,2,1,2,-0.061519851,0,3,58.51967812,4,4,3,4,4,4,49,0,8,1,0,7,1,0
1266,1,0,50,-0.017835557,5,2,4,-0.061519851,0,4,66.8804085,3,3,3,3,3,3,45,0,5,0,0,5,0,1
1267,0,0,87.16566223,1.793581818,3,2,3,0.361114103,0,4,66.48032188,4,5,3,5,5,5,57,0,5,0,0,4,1,0
1268,1,0,31.44242817,-1.77674346,2,2,3,0.026164965,0,3,33.76081701,3,3,2,2,3,2,45,0,4,1,0,4,0,0
1269,0,0,32.00559979,-0.522453602,2,2,1,0.361114103,1,4,58.36073039,2,3,1,1,4,3,41,1,6,1,0,6,0,1
1270,1,0,12.78158581,2.640742299,2,2,2,0.026164965,0,3,25.40008662,3,1,1,1,2,2,42,1,4,1,0,2,0,1
1271,1,0,37.26893274,2.265298132,4,4,2,-0.061519851,1,4,25.08219116,2,3,1,3,4,2,40,1,20,1,0,7,0,1
1272,0,0,93.58283111,3.112458614,4,4,3,0.361114103,0,5,100,4,5,4,5,5,5,56,0,2,0,0,2,0,1
1273,1,0,62.72883385,0.635564108,4,3,3,0.361114103,0,3,75,3,3,1,3,5,5,49,1,19,1,0,7,0,1
1274,0,0,44.68391509,-1.680471312,1,2,4,-0.061519851,0,3,57.96064376,3,2,1,1,4,5,23,0,3,1,0,7,0,1
1275,0,0,87.78158581,0.700151047,3,4,4,0.361114103,0,1,75,4,5,4,4,5,5,42,0,12,0,1,7,0,1
1276,1,0,19.12074346,0.946421336,4,4,4,0.696063241,0,5,0,3,2,1,1,2,3,62,1,14,0,1,6,0,1
1277,1,0,56.92758855,-3.245618398,2,2,4,-0.061519851,0,4,8.519678118,3,3,1,2,5,5,39,1,16,0,0,6,0,1
1278,0,0,56.26114641,-1.712156521,1,3,3,0.696063241,0,4,16.23918299,4,2,2,3,3,5,18,1,2,1,0,1,0,0
1279,0,0,87.16566223,0.099260854,4,2,4,0.783748057,0,4,100,3,4,3,5,5,5,49,1,22,1,0,6,1,0
1280,0,0,38.34475744,-0.147009435,4,4,4,0.361114103,0,4,83.1195915,3,4,1,1,4,4,64,1,14,1,0,2,0,1
1281,1,0,0,-3.491888686,3,1,4,-1.154052081,0,4,0,2,1,1,1,1,1,23,0,3,1,0,4,0,0
1282,1,0,37.16566223,0.635564108,4,2,4,0.361114103,NA,5,16.63926961,3,1,1,3,3,3,36,1,8,1,0,6,1,0
1283,1,0,50.58843091,-2.559317002,1,1,4,-0.396468989,0,3,25.40008662,3,2,1,2,5,4,42,0,6,0,0,6,0,1
1284,1,0,87.14040295,2.801601386,4,4,4,0.783748057,0,5,50,4,3,4,5,4,5,29,0,20,1,0,4,1,0
1285,0,0,31.90232928,-2.623903942,1,1,2,0.361114103,1,5,83.51967812,4,4,1,1,3,4,39,0,18,0,0,3,1,0
1286,0,0,12.85959705,0.881834396,5,4,5,-0.149204666,1,4,58.36073039,4,5,2,1,2,1,30,1,21,1,0,7,0,1
1287,0,0,62.24367347,1.48272459,2,1,2,0.361114103,1,3,100,4,5,3,4,4,3,62,0,9,0,0,6,1,0
1288,1,0,0,3.112458614,4,4,3,0.361114103,0,5,0,2,1,1,1,1,1,63,0,1,0,1,4,0,1
1289,0,0,69.14600274,-0.147009435,3,3,4,-0.396468989,0,5,75.40008662,4,3,2,3,5,5,28,1,19,1,0,6,0,1
1290,1,0,12.78158581,0.700151047,4,2,3,0.361114103,0,4,49.84105227,3,4,1,1,2,2,55,0,19,0,1,4,0,1
1291,1,0,100,1.708170616,4,4,5,-0.149204666,0,5,66.63926961,4,4,5,5,5,5,40,1,19,1,0,6,0,1
1292,0,0,0,0.099260854,2,2,1,-0.061519851,0,3,83.27853923,4,5,1,1,1,1,37,0,4,0,0,4,0,1
1293,1,0,75.56317163,-0.211596374,5,4,4,0.361114103,0,3,50,3,2,3,3,5,5,49,1,14,1,0,6,0,1
1294,0,0,63.42276868,-0.147009435,3,2,4,-0.061519851,0,4,67.12154739,4,1,3,2,5,4,18,1,1,1,0,2,0,1
1295,0,0,38.34475744,-1.841330399,3,2,2,0.696063241,0,5,83.76081701,4,4,1,1,4,4,55,0,14,0,0,4,0,1
1296,0,0,61.54973864,1.171867362,2,1,3,-0.061519851,0,3,58.36073039,4,4,1,5,4,4,37,1,9,0,1,2,1,0
1297,1,0,31.90232928,1.48272459,2,1,2,0.696063241,1,4,33.76081701,2,3,1,1,3,4,50,1,16,0,0,7,1,0
1298,1,0,25.56317163,-3.406477484,2,2,4,-0.484153805,0,4,16.8804085,3,2,1,1,3,3,37,1,7,1,0,6,0,1
1299,0,0,51.12634326,0.946421336,2,2,2,-0.061519851,0,3,33.51967812,4,4,1,1,5,5,23,1,4,0,0,5,0,0
1300,1,0,31.36441693,2.265298132,1,1,1,0.361114103,NA,2,58.51967812,2,4,1,2,3,3,53,1,4,1,0,2,1,0
1301,0,0,62.72883385,1.48272459,3,3,4,0.361114103,0,4,50,4,3,1,3,5,5,66,0,3,1,0,6,0,1
1302,1,0,56.38967621,-3.717334712,2,4,4,-1.154052081,0,5,8.519678118,3,2,1,3,5,4,51,1,4,1,0,5,0,1
1303,1,0,32.00559979,-4.339049168,1,2,3,-1.154052081,0,4,0,3,1,1,1,4,3,30,1,3,1,0,4,0,1
1304,0,0,62.72883385,1.48272459,3,2,4,0.361114103,1,3,83.51967812,3,5,1,3,5,5,69,0,4,1,0,6,0,1
1305,1,0,43.76411287,-3.245618398,4,4,4,0.273429287,0,4,25.40008662,3,4,3,3,4,1,25,1,2,0,0,6,0,1
1306,0,0,100,1.793581818,1,1,1,-1.154052081,0,5,100,4,5,5,5,5,5,42,0,5,1,0,5,0,0
1307,1,0,44.14600274,0.099260854,4,4,5,0.696063241,0,5,91.48032188,3,4,1,2,4,4,55,1,4,1,0,4,0,1
1308,0,0,87.16566223,1.41813765,3,3,4,-0.061519851,0,4,100,4,5,3,5,5,5,32,1,13,0,0,6,1,0
1309,1,0,56.36441693,-0.994169917,1,1,2,-0.396468989,1,4,83.36073039,3,1,2,3,4,4,41,0,19,0,0,6,0,0
1310,1,0,62.08765099,-2.559317002,5,3,5,-0.061519851,0,4,91.63926961,3,3,1,4,4,5,24,1,6,0,1,4,0,0
1311,1,0,0,1.793581818,2,1,2,0.361114103,0,5,41.48032188,2,3,1,1,1,1,67,0,9,1,0,4,1,0
1312,0,0,67.96690753,1.48272459,2,2,4,0.026164965,0,4,66.8804085,4,4,2,5,4,4,45,1,4,1,0,4,0,1
1313,0,0,93.58283111,3.423315842,3,3,2,0.361114103,0,5,100,3,5,4,5,5,5,64,1,9,1,0,6,0,1
1314,0,0,50.56317163,0.635564108,3,2,4,-0.396468989,0,4,41.8804085,4,2,2,2,4,4,30,1,15,1,0,2,0,0
1315,0,0,NA,1.011008275,4,2,4,0.361114103,0,4,66.48032188,4,4,3,5,NA,4,55,0,2,1,0,2,1,0
1316,1,0,55.64522282,0.946421336,1,1,1,0.273429287,0,3,50.64122551,4,4,1,4,3,5,52,0,2,1,0,4,0,0
1317,1,0,19.22401398,-0.61872575,2,1,3,-0.396468989,0,1,8.519678118,2,1,1,1,3,2,27,0,3,0,0,2,0,1
1318,0,0,87.16566223,-1.862154662,1,1,4,-0.061519851,0,5,67.03935624,4,5,3,5,5,5,48,1,21,1,0,4,1,0
1319,1,0,25.56317163,-4.02819194,3,4,4,-0.396468989,0,4,16.63926961,3,3,1,1,3,3,50,1,6,1,0,5,0,1
1320,0,0,50.56317163,-4.02819194,3,2,1,-0.396468989,0,1,75.15894773,4,1,2,2,4,4,35,0,1,0,1,3,0,0
1321,0,0,74.94724804,2.57615536,2,2,2,-0.061519851,0,4,91.8804085,3,4,2,4,5,5,47,1,24,0,0,6,1,0
1322,1,0,68.66084235,2.57615536,2,2,1,-0.061519851,0,5,50,1,2,4,4,4,3,51,0,6,0,1,3,0,1
1323,0,0,44.68391509,-1.77674346,3,2,4,0.026164965,0,4,25.40008662,3,4,1,1,4,5,18,1,1,0,0,1,1,0
1324,1,0,0,0.034673915,3,1,3,0.273429287,0,3,0,2,1,1,1,1,1,30,1,5,1,0,6,1,0
1325,0,0,25.56317163,1.41813765,4,4,4,0.783748057,0,4,0,2,4,1,1,3,3,68,0,6,1,0,6,1,0
1326,1,0,19.12074346,-1.77674346,2,1,2,-0.396468989,0,2,33.76081701,3,1,1,1,2,3,21,1,1,0,0,4,0,1
1327,1,0,68.58283111,1.48272459,3,2,3,0.026164965,0,4,75,3,3,3,4,4,4,52,0,2,1,0,7,1,0
1328,1,0,69.22401398,-1.77674346,4,5,3,-0.061519851,0,4,67.03935624,3,2,3,3,5,4,45,1,4,0,1,5,0,0
1329,0,0,69.14600274,-2.87017423,2,3,3,-0.396468989,0,2,25,4,1,2,3,5,5,42,1,22,0,0,6,0,1
1330,0,0,50.48516039,-0.211596374,4,4,4,0.361114103,0,4,41.8804085,4,3,1,2,4,5,67,0,8,1,0,4,1,0
1331,1,0,18.58283111,-0.211596374,4,4,4,-0.061519851,1,4,0,2,2,1,2,2,2,57,1,18,1,0,6,1,0
1332,1,0,37.70357457,-2.398457916,2,2,2,-0.396468989,0,3,91.8804085,3,4,1,2,3,4,24,0,14,1,0,4,0,0
1333,1,0,62.73106726,-1.465886232,3,2,3,0.361114103,0,4,58.1195915,3,2,5,3,2,4,22,1,1,0,0,2,0,0
1334,0,0,18.58283111,0.700151047,2,1,1,0.273429287,0,4,58.1195915,4,2,1,2,2,2,44,0,19,0,0,8,1,0
1335,0,0,6.442428166,-0.082422496,2,1,3,-0.396468989,0,2,50.24113889,3,1,1,1,2,1,18,0,13,1,0,1,0,0
1336,0,0,80.74849334,1.708170616,4,2,4,0.361114103,0,5,74.84105227,4,1,2,5,5,5,62,1,1,0,1,2,0,1
1337,1,0,56.33915765,1.41813765,4,3,4,0.361114103,0,4,16.8804085,2,1,3,3,3,4,40,1,17,1,0,6,1,0
1338,1,0,75,-0.554138811,2,2,1,1.118697195,0,3,8.119591496,3,2,4,4,4,4,32,1,6,1,0,2,1,0
1339,1,0,31.90232928,0.946421336,4,4,4,0.696063241,0,4,66.63926961,3,4,1,1,3,4,44,0,16,0,0,6,1,0
1340,1,0,44.04273222,0.635564108,4,4,3,0.026164965,1,4,0,3,3,1,2,3,5,72,1,12,1,0,6,0,1
1341,0,0,25.02525928,2.265298132,5,4,2,0.696063241,1,4,50.24113889,3,4,1,2,3,2,40,1,16,1,0,6,0,1
1342,0,0,75,3.423315842,2,1,3,0.448798918,0,3,67.03935624,4,5,4,4,4,4,36,0,8,1,0,4,0,0
1343,1,0,19.22401398,-0.994169917,3,4,4,-0.396468989,NA,4,8.519678118,2,4,1,1,3,2,30,1,4,0,0,3,0,1
1344,0,0,62.78158581,1.48272459,4,3,4,0.783748057,0,4,91.8804085,4,2,3,3,4,4,61,0,13,0,1,5,0,1
1345,0,0,100,3.423315842,1,1,1,0.273429287,0,3,100,4,5,5,5,5,5,68,1,15,1,0,6,1,0
1346,1,0,0,-1.926741601,4,1,2,-0.061519851,0,4,25,3,4,1,1,1,1,21,0,1,1,0,3,1,0
1347,1,0,31.46768745,-0.211596374,4,4,4,-0.061519851,0,5,25,3,3,1,2,4,2,68,1,20,1,0,7,1,0
1348,0,0,56.92758855,-0.61872575,3,2,2,0.273429287,NA,4,58.91976474,4,4,1,2,5,5,18,1,1,0,1,4,0,0
1349,1,0,62.16566223,-1.465886232,2,1,3,-0.819102943,0,4,33.76081701,3,3,2,4,4,4,21,1,9,0,0,2,0,0
1350,0,0,43.58283111,-2.087600688,3,3,4,-0.396468989,0,3,58.51967812,3,1,2,3,3,3,19,0,1,0,0,4,0,1
1351,0,0,62.72883385,1.48272459,3,2,4,0.361114103,0,4,58.1195915,4,4,1,3,5,5,48,1,16,1,0,4,1,0
1352,1,0,75,0.635564108,2,2,2,0.361114103,0,5,66.48032188,3,4,4,4,4,4,50,0,9,0,0,5,0,1
1353,0,0,56.92758855,-4.339049168,1,1,1,-1.154052081,0,4,33.51967812,4,3,1,2,5,5,33,0,6,0,1,6,0,1
1354,1,0,50,-0.950407241,3,3,3,0.696063241,0,1,16.72146077,1,1,3,3,3,3,48,1,1,0,0,6,1,0
1355,1,0,31.87707,-2.623903942,2,1,2,-0.396468989,0,3,66.79821735,3,1,2,1,2,4,18,0,1,1,0,1,0,0
1356,0,0,19.27676594,-0.457866663,4,2,3,-0.149204666,0,4,49.84105227,1,2,3,1,2,1,19,0,1,0,0,4,1,0
1357,0,0,62.72883385,-1.615884373,3,3,3,-0.396468989,0,4,58.36073039,4,4,1,3,5,5,66,0,13,1,0,6,0,1
1358,1,0,42.94164825,-0.683312689,4,4,4,-0.061519851,1,5,33.51967812,3,3,2,4,2,3,53,1,4,0,1,2,0,1
1359,0,0,44.14600274,-1.77674346,3,4,3,-0.396468989,0,4,8.519678118,3,3,1,2,4,4,21,1,10,0,0,6,0,1
1360,1,0,37.19315491,1.793581818,4,4,2,0.026164965,0,3,16.63926961,3,4,4,3,1,2,25,1,1,0,1,2,0,1
1361,0,0,50.02525928,-3.717334712,2,2,3,-0.396468989,0,1,50,3,3,2,3,4,3,33,0,2,1,0,6,0,1
1362,0,0,49.79345896,-2.313046714,1,1,3,-0.819102943,0,5,58.91976474,3,1,3,3,1,5,32,1,1,1,0,4,0,0
1363,1,0,37.70357457,1.48272459,2,1,3,0.361114103,0,2,41.8804085,2,2,1,2,3,4,42,1,2,1,0,7,1,0
1364,0,0,50.53791235,-1.305027145,2,1,2,-0.396468989,0,4,41.63926961,4,3,3,2,3,4,33,0,10,0,0,4,0,0
1365,1,0,68.53007915,-0.082422496,2,1,4,0.361114103,0,4,83.36073039,3,4,1,4,5,5,40,0,8,1,0,8,1,0
1366,0,0,44.78718561,-2.398457916,5,3,5,1.118697195,0,3,17.03935624,4,3,1,1,5,4,20,1,1,1,0,4,0,1
1367,1,0,31.26114641,1.41813765,3,2,4,0.696063241,0,3,50.24113889,3,3,1,2,2,4,34,1,18,1,0,6,1,0
1368,1,0,19.12074346,2.019027844,2,2,4,1.118697195,1,4,0,2,3,1,1,2,3,32,1,1,1,0,2,0,0
1369,0,0,74.64336941,2.265298132,5,1,3,0.361114103,0,5,91.8804085,4,5,5,5,5,1,44,0,1,NA,0,2,1,0
1370,0,0,87.16566223,-0.929582978,3,3,4,0.696063241,0,2,75.40008662,4,5,3,5,5,5,47,1,1,0,0,2,1,0
1371,1,0,50,1.011008275,3,3,3,1.118697195,0,3,0,3,3,3,3,3,3,41,1,1,0,0,4,0,0
1372,0,0,68.53007915,1.48272459,5,4,5,-0.819102943,0,5,8.519678118,4,1,1,4,5,5,50,1,9,1,0,7,0,1
1373,1,0,30.16006243,0.635564108,4,2,4,0.361114103,0,4,49.59991338,2,4,2,4,1,2,45,0,5,0,1,6,0,1
1374,1,0,49.56535817,0.32470688,2,1,1,-0.396468989,0,2,75.24113889,3,4,3,4,4,1,53,0,7,0,1,6,1,0
1375,0,0,62.24367347,-1.615884373,2,1,1,-1.154052081,0,2,75,3,1,3,4,4,3,46,0,10,0,1,4,0,0
1376,0,0,62.72883385,-1.615884373,4,3,3,0.026164965,1,5,83.51967812,3,1,1,3,5,5,71,1,NA,1,0,7,1,0
1377,1,0,25.56317163,-2.93476117,1,1,3,-0.396468989,0,3,41.8804085,3,3,1,1,3,3,21,0,8,0,0,4,0,0
1378,0,0,69.22401398,-0.994169917,3,3,3,0.361114103,0,4,50,3,3,3,3,5,4,58,0,14,0,1,6,0,1
1379,1,0,87.78158581,0.946421336,4,4,4,0.361114103,0,5,66.8804085,3,5,4,4,5,5,53,0,17,0,0,7,0,1
1380,0,0,93.58283111,1.48272459,3,3,2,0.026164965,0,1,100,4,4,4,5,5,5,64,1,NA,1,0,6,1,0
1381,1,0,37.78158581,3.112458614,5,1,4,0.696063241,1,5,16.8804085,2,5,2,2,3,3,81,1,12,1,0,6,1,0
1382,0,0,38.34475744,-0.147009435,2,2,2,-0.396468989,0,3,67.03935624,4,3,1,1,4,4,75,0,5,1,0,7,0,1
1383,1,0,56.28640569,-1.77674346,3,2,3,-0.308784174,0,4,75.40008662,3,3,1,3,4,5,60,1,18,1,0,7,1,0
1384,0,0,75.56317163,1.171867362,2,1,2,0.361114103,1,3,66.48032188,4,5,3,3,5,5,62,1,6,1,0,4,1,0
1385,0,0,12.78158581,-1.615884373,4,3,4,0.361114103,0,4,50,2,3,1,1,2,2,39,0,NA,0,0,6,0,1
1386,1,0,87.14040295,-0.747899628,4,5,4,-0.484153805,0,5,75,4,5,4,5,4,5,40,1,24,1,0,8,0,1
1387,1,0,68.58283111,-2.398457916,2,1,2,-0.396468989,0,4,33.60186927,3,2,3,4,4,4,19,1,19,0,0,2,0,0
1388,0,0,75.56317163,1.107280422,2,2,1,-0.396468989,0,2,91.8804085,4,5,3,3,5,5,38,0,1,0,0,2,0,0
1389,0,0,67.96690753,1.793581818,4,2,3,-0.061519851,0,2,75,3,4,2,5,4,4,44,1,4,1,0,4,0,1
1390,1,0,44.14600274,2.265298132,3,2,1,0.696063241,0,5,50.40008662,2,5,1,2,4,4,57,1,17,1,0,6,1,0
1391,1,0,25.45990111,-0.522453602,2,1,3,-0.061519851,0,4,17.03935624,3,3,1,1,2,4,20,1,1,0,0,2,0,1
1392,0,0,32.08361103,-2.023013748,4,3,4,-0.396468989,0,2,25.40008662,3,1,2,1,4,2,23,1,1,0,0,6,0,0
1393,1,0,6.339157648,-2.709315144,4,2,4,-0.396468989,0,5,58.36073039,2,2,1,1,1,2,22,1,18,0,0,6,0,1
1394,0,0,37.80684509,-0.211596374,2,2,4,-0.061519851,0,4,16.8804085,3,2,1,2,4,3,19,1,2,0,0,2,0,0
1395,0,0,75.02525928,0.635564108,2,2,2,0.361114103,0,3,83.51967812,4,4,3,4,5,4,59,1,1,0,0,2,0,1
1396,1,0,62.78158581,-0.211596374,3,3,2,0.361114103,0,3,75.40008662,3,4,3,3,4,4,59,1,1,0,0,2,0,1
1397,1,0,75.56317163,1.171867362,3,3,3,-0.396468989,0,5,83.51967812,4,5,3,3,5,5,65,1,6,1,0,4,0,1
1398,0,0,68.53007915,-1.77674346,3,2,3,-0.396468989,0,1,50,4,1,1,4,5,5,49,0,2,0,1,4,0,0
1399,0,0,51.12634326,-4.339049168,4,2,5,0.783748057,0,5,41.32137415,3,1,1,1,5,5,37,0,15,0,0,7,0,1
1400,1,0,0,2.57615536,5,4,3,0.361114103,0,2,66.48032188,3,4,1,1,1,1,38,0,5,0,1,5,0,1
1401,1,0,50,-0.147009435,4,4,3,0.026164965,0,4,8.360730385,3,1,3,3,3,3,41,0,1,0,1,2,0,0
1402,0,0,31.44242817,-1.305027145,3,3,3,0.361114103,0,3,58.36073039,3,3,2,2,3,2,38,1,4,1,0,4,0,1
1403,0,0,62.72883385,3.423315842,5,5,3,1.118697195,0,5,66.08023526,4,5,1,3,5,5,35,1,10,NA,0,4,1,0
1404,1,0,62.16566223,1.107280422,2,1,2,-0.396468989,0,3,66.8804085,3,4,2,4,4,4,61,0,4,1,0,1,0,0
1405,1,0,94.1987547,2.57615536,5,3,3,0.696063241,0,1,75.15894773,4,5,5,4,5,5,63,0,1,1,0,1,1,0
1406,0,0,37.70357457,-1.305027145,3,4,5,-0.396468989,NA,1,33.1195915,3,1,1,2,3,4,47,0,4,1,0,4,0,1
1407,0,0,68.47956059,0.635564108,4,4,4,-0.396468989,0,3,NA,4,5,3,4,3,5,42,0,1,0,1,4,0,1
1408,0,0,18.55757183,0.013849652,2,3,2,-0.396468989,0,4,16.48032188,3,2,2,2,1,2,22,0,7,0,0,2,0,1
1409,1,0,12.24367347,0.293021671,5,4,4,0.696063241,0,3,67.03935624,2,4,1,2,2,1,36,0,1,0,1,3,0,1
1410,1,0,44.12074346,-2.398457916,4,4,4,0.026164965,0,4,8.360730385,3,2,2,2,3,4,53,0,21,0,0,7,0,1
1411,0,0,69.14600274,-2.023013748,4,4,1,1.118697195,0,1,50.40008662,3,2,2,3,5,5,25,0,1,0,0,2,0,0
1412,0,0,50.48516039,-1.305027145,2,2,3,-0.396468989,0,1,50.40008662,4,1,1,2,4,5,64,0,18,0,0,6,0,1
1413,1,0,50.61592359,-0.211596374,2,1,1,-0.396468989,0,1,66.8804085,3,2,4,2,3,3,61,0,2,0,0,2,1,0
1414,0,0,74.94724804,-0.994169917,2,2,2,-0.396468989,0,4,100,3,1,2,4,5,5,42,0,14,0,1,6,0,0
1415,1,0,25.56317163,0.881834396,2,2,2,0.361114103,0,3,33.76081701,3,3,1,1,3,3,22,1,9,0,1,5,1,0
1416,0,0,51.12634326,-3.181031458,3,2,4,-0.396468989,1,5,0,4,4,1,1,5,5,43,1,22,0,0,7,1,0
1417,0,0,62.72883385,-2.087600688,4,4,4,-0.396468989,0,4,25,4,1,1,3,5,5,35,0,5,0,0,7,0,1
1418,1,0,0,-4.339049168,1,1,5,-0.819102943,0,3,0,1,1,1,1,1,1,32,0,19,0,0,6,0,1
1419,0,0,62.80684509,0.635564108,2,2,1,-0.061519851,0,3,75,4,4,2,3,5,4,46,1,14,0,0,2,0,0
1420,1,0,44.22401398,-1.77674346,2,1,3,-0.061519851,0,4,25.15894773,3,2,2,2,4,3,24,0,8,1,0,2,1,0
1421,1,0,75.02525928,0.635564108,4,5,3,0.361114103,0,1,33.27853923,3,4,3,4,5,4,60,1,18,0,0,4,0,1
1422,0,0,62.72883385,0.861010134,5,4,5,0.361114103,0,5,83.27853923,4,3,1,3,5,5,27,0,NA,0,0,2,0,1
